"COVID-19_Season","Week_ID","Current_Season_Week_Ending_Label","MMWR_Week_Order","MMWR_Year","MMWR_Week","MMWR_Day","Setting","Doses","Cumulative_Doses","Location_and_Flu_Season_Order","Current_Through","Age_Group"
"2023-2024","2024 Jul 20 12:00:00 AM","2025 Jul 19 12:00:00 AM","48","2,024","29","6","Combined","17,320","7,979,667","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Combined","227,284","15,253,780","18","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2024 Sep 07 12:00:00 AM","2024 Sep 07 12:00:00 AM","2","2,024","36","6","Combined","359,282","504,118","19","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jan 13 12:00:00 AM","2025 Jan 11 12:00:00 AM","21","2,024","2","6","Combined","333,950","14,457,141","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Dec 02 12:00:00 AM","2024 Nov 30 12:00:00 AM","14","2,023","48","6","Combined","1,167,871","25,720,924","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Mar 02 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,024","9","6","Combined","31,771","7,595,169","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Dec 02 12:00:00 AM","2024 Nov 30 12:00:00 AM","14","2,023","48","6","Combined","442,010","10,216,130","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Combined","32,010","7,627,179","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Nov 18 12:00:00 AM","2024 Nov 16 12:00:00 AM","12","2,023","46","6","Combined","369,779","5,852,151","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Dec 16 12:00:00 AM","2024 Dec 14 12:00:00 AM","16","2,023","50","6","Combined","177,790","6,688,758","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Combined","137,839","34,472,894","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Combined","44,036","7,526,760","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Combined","127,963","16,262,971","18","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Combined","2,284,474","4,711,068","19","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Sep 16 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,023","37","6","Combined","19,761","19,761","18","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Oct 05 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,024","40","6","Combined","775,652","3,680,979","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Combined","1,416,651","2,894,952","19","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 May 04 12:00:00 AM","2025 May 03 12:00:00 AM","37","2,024","18","6","Combined","17,544","7,812,237","18","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Combined","1,451,381","9,053,760","19","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Dec 16 12:00:00 AM","2024 Dec 14 12:00:00 AM","16","2,023","50","6","Combined","222,482","6,508,397","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Combined","633,945","11,336,565","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Combined","229,145","14,686,286","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Combined","42,125","16,183,813","18","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2024 Oct 26 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,024","43","6","Combined","501,096","4,104,511","19","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Combined","172,066","15,981,695","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Combined","77,909","18,521,028","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Combined","441,123","13,216,486","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Combined","34,873","7,461,446","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Combined","2,809,704","17,683,692","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Combined","2,953,345","4,785,569","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Mar 16 12:00:00 AM","2025 Mar 15 12:00:00 AM","30","2,024","11","6","Combined","28,939","7,656,118","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 May 04 12:00:00 AM","2025 May 03 12:00:00 AM","37","2,024","18","6","Combined","60,445","8,271,706","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Combined","39,789","13,679,000","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Sep 16 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,023","37","6","Combined","13,618","13,618","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Combined","556,627","29,044,751","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Combined","156,852","15,029,118","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Combined","35,244","13,749,176","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jul 20 12:00:00 AM","2025 Jul 19 12:00:00 AM","48","2,024","29","6","Combined","27,514","8,665,889","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Dec 09 12:00:00 AM","2024 Dec 07 12:00:00 AM","15","2,023","49","6","Combined","282,340","6,198,458","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Combined","16,897","8,707,731","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Combined","24,908","8,369,880","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Combined","1,311,818","7,811,021","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Nov 18 12:00:00 AM","2024 Nov 16 12:00:00 AM","12","2,023","46","6","Combined","406,378","5,451,027","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Combined","59,533","7,575,372","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 May 18 12:00:00 AM","2025 May 17 12:00:00 AM","39","2,024","20","6","Combined","16,067","7,844,428","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Mar 16 12:00:00 AM","2025 Mar 15 12:00:00 AM","30","2,024","11","6","Combined","99,447","7,674,819","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Combined","12,969","8,008,374","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Combined","717,885","1,690,262","18","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2024 Oct 05 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,024","40","6","Combined","583,735","2,614,404","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Combined","867,823","1,816,115","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Combined","1,147,456","6,203,369","19","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Nov 04 12:00:00 AM","2024 Nov 02 12:00:00 AM","10","2,023","44","6","Combined","854,038","8,072,519","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Combined","1,487,905","3,522,830","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Combined","35,786","8,038,173","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Combined","94,427","6,931,338","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Combined","69,096","7,425,297","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jun 15 12:00:00 AM","2025 Jun 14 12:00:00 AM","43","2,024","24","6","Combined","109,976","34,814,823","18","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Sep 28 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,024","39","6","Combined","2,673,072","9,906,728","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Oct 26 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,024","43","6","Combined","2,088,385","19,794,976","19","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Combined","656,983","4,042,706","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Combined","99,210","12,215,752","18","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2024 Oct 26 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,024","43","6","Combined","1,125,375","11,520,253","19","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Combined","150,642","6,877,024","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Combined","43,338","16,103,515","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Feb 24 12:00:00 AM","2025 Feb 22 12:00:00 AM","27","2,024","8","6","Combined","48,410","7,786,174","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 May 11 12:00:00 AM","2025 May 10 12:00:00 AM","38","2,024","19","6","Combined","43,099","16,015,235","18","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2024 Sep 28 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,024","39","6","Combined","529,844","1,850,884","19","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Feb 24 12:00:00 AM","2025 Feb 22 12:00:00 AM","27","2,024","8","6","Combined","145,414","31,854,793","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Combined","63,336","18,712,959","18","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Combined","458,088","962,206","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Oct 19 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,024","42","6","Combined","1,108,348","7,311,717","19","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Combined","364,395","9,774,120","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Dec 09 12:00:00 AM","2024 Dec 07 12:00:00 AM","15","2,023","49","6","Combined","1,030,174","26,751,098","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Nov 11 12:00:00 AM","2024 Nov 09 12:00:00 AM","11","2,023","45","6","Combined","1,924,996","21,819,328","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Combined","46,378","13,561,914","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Combined","141,802","11,997,000","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jan 27 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,024","4","6","Combined","185,980","14,872,266","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Combined","47,540","8,418,798","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Combined","36,308","13,639,211","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Combined","709,086","4,517,050","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Combined","171,293","17,486,093","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Nov 11 12:00:00 AM","2024 Nov 09 12:00:00 AM","11","2,023","45","6","Combined","505,468","4,810,167","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jun 15 12:00:00 AM","2025 Jun 14 12:00:00 AM","43","2,024","24","6","Combined","25,823","8,319,425","18","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Combined","691,777","1,363,747","19","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 01 12:00:00 AM","2025 May 31 12:00:00 AM","41","2,024","22","6","Combined","24,177","8,266,994","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Combined","1,266,649","2,068,106","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Combined","329,343","13,790,966","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Combined","16,264","7,860,692","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Combined","231,031","33,257,663","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Combined","15,517","7,890,206","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Mar 30 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,024","13","6","Combined","268,414","33,026,632","18","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Combined","990,875","6,140,961","19","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Sep 23 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,023","38","6","Combined","750,388","778,574","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Combined","2,039,190","4,756,655","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Mar 30 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,024","13","6","Combined","40,311","8,002,387","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Combined","92,088","35,199,628","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Combined","103,058","35,017,203","18","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Sep 23 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,023","38","6","Combined","430,818","444,436","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Dec 16 12:00:00 AM","2024 Dec 14 12:00:00 AM","16","2,023","50","6","Combined","257,709","6,456,167","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jan 27 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,024","4","6","Combined","153,313","16,135,008","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jan 06 12:00:00 AM","2025 Jan 04 12:00:00 AM","20","2,024","1","6","Combined","182,024","7,095,963","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Combined","21,705","7,755,095","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Nov 04 12:00:00 AM","2024 Nov 02 12:00:00 AM","10","2,023","44","6","Combined","1,071,537","8,882,558","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Combined","281,019","5,732,046","18","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Aug 31 12:00:00 AM","2024 Aug 31 12:00:00 AM","1","2,024","35","6","Combined","129,182","129,182","19","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jul 27 12:00:00 AM","2025 Jul 26 12:00:00 AM","49","2,024","30","6","Combined","53,980","18,937,052","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Combined","55,172","18,823,003","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jul 27 12:00:00 AM","2025 Jul 26 12:00:00 AM","49","2,024","30","6","Combined","41,459","16,462,573","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Combined","36,916","16,376,620","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Oct 14 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,023","41","6","Combined","754,946","2,445,208","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Combined","58,410","7,379,361","18","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Combined","557,866","3,172,270","19","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jan 13 12:00:00 AM","2025 Jan 11 12:00:00 AM","21","2,024","2","6","Combined","145,041","7,172,266","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 May 11 12:00:00 AM","2025 May 10 12:00:00 AM","38","2,024","19","6","Combined","100,597","18,177,960","18","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Apr 27 12:00:00 AM","2025 Apr 26 12:00:00 AM","36","2,024","17","6","Combined","159,179","17,961,393","18","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Combined","978,584","2,794,699","19","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Combined","1,256,351","2,034,925","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Combined","1,084,798","7,218,481","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Combined","58,330","7,737,764","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Combined","53,913","13,472,068","18","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Combined","193,119","6,045,270","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Combined","78,870","8,028,869","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Combined","38,128","8,493,265","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Combined","73,741","7,251,816","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Combined","29,038","8,556,732","18","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 May 18 12:00:00 AM","2025 May 17 12:00:00 AM","39","2,024","20","6","Combined","28,875","8,215,743","18","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Sep 23 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,023","38","6","Combined","393,423","413,184","18","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Combined","711,633","4,392,612","19","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Apr 27 12:00:00 AM","2025 Apr 26 12:00:00 AM","36","2,024","17","6","Combined","49,154","15,926,924","18","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Combined","1,544,006","4,438,958","19","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Combined","22,896","8,490,056","18","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2024 Oct 19 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,024","42","6","Combined","1,341,118","10,394,878","19","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Dec 23 12:00:00 AM","2024 Dec 21 12:00:00 AM","17","2,023","51","6","Combined","217,985","6,726,382","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Dec 02 12:00:00 AM","2024 Nov 30 12:00:00 AM","14","2,023","48","6","Combined","603,810","11,940,375","18","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Combined","101,099","7,273,365","18","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Combined","14,348","7,919,538","18","2025 Apr 12 12:00:00 AM","50-64"
